ProjectId,ComplexityScore,TotalBlocks,UniqueTargets,ControlBlocks,CustomBlocks
98523500,161.0,254,17,0,0
99560200,161.0,278,11,0,0
98886372,160.5,293,7,0,0
99678066,160.5,277,11,0,0
99179864,160.5,297,6,0,0
94277786,160.5,225,24,0,0
98832467,160.5,221,25,0,0
99726227,160.5,269,13,0,0
99025726,160.5,297,6,0,0
99556429,160.5,281,10,0,0
98625950,160.5,245,19,0,0
97853943,160.5,269,13,0,0
99464473,160.5,229,23,0,0
98669273,160.5,253,17,0,0
98570822,160.5,273,12,0,0
98571094,160.5,317,1,0,0
98533371,160.5,261,15,0,0
97732166,160.5,269,13,0,0
99017705,160.5,293,7,0,0
97828836,160.5,285,9,0,0
98755803,160.5,273,12,0,0
99250405,160.5,281,10,0,0
87334391,160.5,253,17,0,0
87211407,160.5,253,17,0,0
98692549,160.5,169,38,0,0
99612095,160.5,257,16,0,0
98633551,160.5,213,27,0,0
98666701,160.5,297,6,0,0
99563581,160.5,309,3,0,0
99555760,160.5,253,17,0,0
99480618,160.5,297,6,0,0
99911921,160.5,285,9,0,0
98679852,160.5,301,5,0,0
97580291,160.5,297,6,0,0
99436593,160.5,181,35,0,0
98480735,160.5,265,14,0,0
99083558,160.5,257,16,0,0
98610126,160.5,277,11,0,0
98639035,160.5,265,14,0,0
98315290,160.5,289,8,0,0
99328760,160.5,269,13,0,0
99760405,160.5,281,10,0,0
99139750,160.5,241,20,0,0
99140231,160.5,293,7,0,0
99558553,160.5,253,17,0,0
98682312,160.5,245,19,0,0
99451237,160.5,273,12,0,0
99196655,160.5,305,4,0,0
99178006,160.5,281,10,0,0
98712200,160.5,289,8,0,0
99262217,160.5,273,12,0,0
99591719,160.5,277,11,0,0
99592431,160.5,269,13,0,0
99522149,160.5,233,22,0,0
92533263,160.5,245,19,0,0
94494687,160.0,276,11,0,0
97937527,160.0,264,14,0,0
99786642,160.0,284,9,0,0
99623750,160.0,260,15,0,0
98756635,160.0,296,6,0,0
32263284,160.0,268,13,0,0
98947841,160.0,256,16,0,0
99712397,160.0,280,10,0,0
98035297,160.0,204,29,0,0
97576033,160.0,272,12,0,0
99632277,160.0,192,32,0,0
98843528,160.0,272,12,0,0
98752966,160.0,272,12,0,0
62537918,160.0,288,8,0,0
99525657,160.0,264,14,0,0
99266344,160.0,280,10,0,0
98689498,160.0,284,9,0,0
98688521,160.0,280,10,0,0
98636842,160.0,300,5,0,0
98508610,160.0,288,8,0,0
98867675,160.0,228,23,0,0
89485292,160.0,264,14,0,0
99558439,160.0,268,13,0,0
97590764,160.0,264,14,0,0
99554982,160.0,284,9,0,0
99170666,160.0,268,13,0,0
98641634,160.0,280,10,0,0
88617542,160.0,284,9,0,0
98513529,160.0,256,16,0,0
99621336,160.0,252,17,0,0
97860670,160.0,268,13,0,0
99407654,160.0,248,18,0,0
98669890,160.0,308,3,0,0
98663755,160.0,284,9,0,0
99485137,160.0,264,14,0,0
98624168,160.0,224,24,0,0
98838939,160.0,272,12,0,0
99607195,160.0,304,4,0,0
99523161,160.0,248,18,0,0
96774836,160.0,244,19,0,0
98540301,160.0,280,10,0,0
99627022,160.0,144,44,0,0
98804673,160.0,280,10,0,0
98934220,160.0,280,10,0,0
98119398,160.0,256,16,0,0
99475453,160.0,280,10,0,0
98967635,160.0,260,15,0,0
98498676,159.5,187,33,0,0
98158099,159.5,275,11,0,0
99607116,159.5,303,4,0,0
99487564,159.5,283,9,0,0
99409116,159.5,271,12,0,0
97817465,159.5,279,10,0,0
99024270,159.5,247,18,0,0
99115199,159.5,287,8,0,0
99787174,159.5,279,10,0,0
98949789,159.5,303,4,0,0
99179355,159.5,251,17,0,0
99183176,159.5,283,9,0,0
99616553,159.5,195,31,0,0
98606178,159.5,303,4,0,0
98665421,159.5,271,12,0,0
98642934,159.5,303,4,0,0
98838935,159.5,287,8,0,0
98808014,159.5,303,4,0,0
98445202,159.5,263,14,0,0
99604563,159.5,291,7,0,0
98602061,159.5,303,4,0,0
95004040,159.5,155,41,0,0
99096245,159.5,271,12,0,0
99211866,159.5,267,13,0,0
98663041,159.5,303,4,0,0
98650454,159.5,303,4,0,0
98612999,159.5,155,41,0,0
99631712,159.5,275,11,0,0
99441048,159.5,303,4,0,0
98192904,159.5,239,20,0,0
98339834,159.5,307,3,0,0
88559730,159.5,267,13,0,0
99609086,159.5,303,4,0,0
98830099,159.5,231,22,0,0
99317130,159.5,275,11,0,0
99447779,159.5,243,19,0,0
99334681,159.5,287,8,0,0
98677871,159.5,275,11,0,0
98711201,159.5,295,6,0,0
98711863,159.5,271,12,0,0
98607660,159.5,303,4,0,0
99530393,159.5,267,13,0,0
98606830,159.5,303,4,0,0
98606639,159.5,303,4,0,0
98641890,159.5,287,8,0,0
98606975,159.5,303,4,0,0
98607590,159.5,303,4,0,0
98605501,159.5,303,4,0,0
98607819,159.5,303,4,0,0
99606884,159.5,303,4,0,0
98605767,159.5,303,4,0,0
98605838,159.5,303,4,0,0
99608159,159.5,303,4,0,0
98780795,159.5,283,9,0,0
98610205,159.5,303,4,0,0
98578898,159.5,255,16,0,0
99616003,159.5,303,4,0,0
98627428,159.5,303,4,0,0
98628972,159.5,303,4,0,0
63966212,159.5,203,29,0,0
98608223,159.5,303,4,0,0
99523888,159.5,259,15,0,0
99324597,159.5,235,21,0,0
98331895,159.5,275,11,0,0
98610355,159.5,303,4,0,0
98610686,159.5,303,4,0,0
99608462,159.5,303,4,0,0
98611651,159.5,303,4,0,0
98582921,159.5,295,6,0,0
98610244,159.5,303,4,0,0
98609986,159.5,303,4,0,0
98609548,159.5,303,4,0,0
99869661,159.5,243,19,0,0
99675197,159.5,255,16,0,0
98609905,159.5,303,4,0,0
98611019,159.5,303,4,0,0
98821407,159.5,279,10,0,0
98628755,159.5,303,4,0,0
99699432,159.5,271,12,0,0
99683078,159.5,267,13,0,0
98611151,159.5,303,4,0,0
99917544,159.5,287,8,0,0
98611278,159.5,303,4,0,0
98611351,159.5,303,4,0,0
98609650,159.5,303,4,0,0
98611484,159.5,303,4,0,0
27326971,159.5,295,6,0,0
98609751,159.5,303,4,0,0
98229970,159.0,302,4,0,0
94127186,159.0,286,8,0,0
98513504,159.0,274,11,0,0
99787939,159.0,282,9,0,0
99477550,159.0,246,18,0,0
98553369,159.0,278,10,0,0
98556473,159.0,266,13,0,0
98848941,159.0,278,10,0,0
97684413,159.0,258,15,0,0
99801684,159.0,270,12,0,0
98691643,159.0,278,10,0,0
97569305,159.0,246,18,0,0
99005291,159.0,294,6,0,0
99440861,159.0,262,14,0,0
97576031,159.0,294,6,0,0
98612379,159.0,238,20,0,0
95509487,159.0,270,12,0,0
99158326,159.0,290,7,0,0
98549907,159.0,258,15,0,0
98547097,159.0,250,17,0,0
99495622,159.0,262,14,0,0
98658115,159.0,278,10,0,0
98956115,159.0,174,36,0,0
99269684,159.0,258,15,0,0
98393181,159.0,298,5,0,0
99464341,159.0,302,4,0,0
99604247,159.0,298,5,0,0
99352563,159.0,282,9,0,0
97817173,159.0,250,17,0,0
94635506,159.0,274,11,0,0
99456693,159.0,302,4,0,0
99584841,159.0,270,12,0,0
99587422,159.0,182,34,0,0
98670786,159.0,238,20,0,0
99458558,159.0,302,4,0,0
99459715,159.0,302,4,0,0
98430335,159.0,290,7,0,0
98632850,159.0,226,23,0,0
99624114,159.0,258,15,0,0
96748457,159.0,278,10,0,0
96757926,159.0,286,8,0,0
98283445,159.0,250,17,0,0
98292169,159.0,278,10,0,0
98536321,159.0,274,11,0,0
99555297,159.0,298,5,0,0
96524269,159.0,278,10,0,0
99773573,159.0,270,12,0,0
99457429,159.0,302,4,0,0
99629564,159.0,286,8,0,0
98799742,159.0,246,18,0,0
98346457,159.0,246,18,0,0
99581363,159.0,250,17,0,0
99522327,159.0,302,4,0,0
99522456,159.0,302,4,0,0
99522564,159.0,302,4,0,0
99170930,159.0,290,7,0,0
99213722,159.0,242,19,0,0
99037585,159.0,286,8,0,0
98619334,159.0,294,6,0,0
99285604,159.0,186,33,0,0
98079754,159.0,262,14,0,0
99695561,159.0,290,7,0,0
98590967,159.0,282,9,0,0
99181236,159.0,278,10,0,0
95972717,159.0,262,14,0,0
98627365,159.0,306,3,0,0
98520726,159.0,286,8,0,0
60530658,158.5,273,11,0,0
99670995,158.5,261,14,0,0
48035270,158.5,269,12,0,0
99617931,158.5,309,2,0,0
99148099,158.5,261,14,0,0
98643377,158.5,221,24,0,0
99882030,158.5,265,13,0,0
99516380,158.5,277,10,0,0
98280495,158.5,249,17,0,0
99517557,158.5,273,11,0,0
98983985,158.5,249,17,0,0
99047470,158.5,209,27,0,0
99554967,158.5,273,11,0,0
97146727,158.5,301,4,0,0
99755394,158.5,245,18,0,0
99060912,158.5,241,19,0,0
99576102,158.5,261,14,0,0
98783097,158.5,265,13,0,0
97169591,158.5,289,7,0,0
98316008,158.5,285,8,0,0
99498948,158.5,241,19,0,0
75182852,158.5,305,3,0,0
99675896,158.5,281,9,0,0
99494521,158.5,293,6,0,0
99010479,158.5,281,9,0,0
98884644,158.5,261,14,0,0
98511971,158.5,233,21,0,0
98512064,158.5,233,21,0,0
99033010,158.5,225,23,0,0
99369335,158.5,233,21,0,0
99359612,158.5,269,12,0,0
99622524,158.5,249,17,0,0
98967295,158.5,241,19,0,0
99694302,158.5,289,7,0,0
98646925,158.5,221,24,0,0
98970249,158.5,233,21,0,0
98858848,158.5,301,4,0,0
96856266,158.5,273,11,0,0
98974908,158.5,273,11,0,0
99692754,158.5,289,7,0,0
99191836,158.5,301,4,0,0
98587943,158.5,261,14,0,0
98844867,158.5,285,8,0,0
98674690,158.5,257,15,0,0
99172155,158.5,249,17,0,0
93443991,158.5,257,15,0,0
99535742,158.5,241,19,0,0
99581260,158.5,245,18,0,0
99553607,158.0,300,4,0,0
99551163,158.0,300,4,0,0
94151783,158.0,232,21,0,0
98877886,158.0,136,45,0,0
98517236,158.0,276,10,0,0
99184777,158.0,264,13,0,0
99551748,158.0,300,4,0,0
98544708,158.0,272,11,0,0
99544019,158.0,300,4,0,0
99545946,158.0,300,4,0,0
98769395,158.0,248,17,0,0
98691726,158.0,216,25,0,0
99580137,158.0,272,11,0,0
99219352,158.0,224,23,0,0
98610063,158.0,280,9,0,0
99550122,158.0,300,4,0,0
99220231,158.0,296,5,0,0
99551024,158.0,300,4,0,0
98489611,158.0,240,19,0,0
97626123,158.0,256,15,0,0
99327901,158.0,212,26,0,0
99756838,158.0,272,11,0,0
99806121,158.0,248,17,0,0
99412471,158.0,272,11,0,0
98672648,158.0,276,10,0,0
99225328,158.0,272,11,0,0
99522522,158.0,284,8,0,0
98693852,158.0,216,25,0,0
98796271,158.0,276,10,0,0
99582921,158.0,272,11,0,0
99553886,158.0,300,4,0,0
94929586,158.0,228,22,0,0
99303214,158.0,284,8,0,0
85250362,158.0,212,26,0,0
99172989,158.0,224,23,0,0
97954398,158.0,268,12,0,0
96521482,158.0,244,18,0,0
98183552,158.0,216,25,0,0
90499366,158.0,176,35,0,0
99298019,158.0,284,8,0,0
99724371,158.0,224,23,0,0
98602563,158.0,256,15,0,0
99541305,158.0,300,4,0,0
96721584,158.0,244,18,0,0
99541628,158.0,300,4,0,0
99543180,158.0,300,4,0,0
99048691,158.0,244,18,0,0
99562432,158.0,248,17,0,0
99558195,158.0,264,13,0,0
99042767,158.0,264,13,0,0
99398589,158.0,284,8,0,0
99242925,158.0,240,19,0,0
98833005,158.0,268,12,0,0
99045813,158.0,260,14,0,0
99593670,158.0,256,15,0,0
99289220,158.0,276,10,0,0
99603404,158.0,300,4,0,0
99503222,158.0,284,8,0,0
99622676,158.0,216,25,0,0
98620708,158.0,256,15,0,0
67617018,158.0,264,13,0,0
99604016,158.0,300,4,0,0
99599908,158.0,284,8,0,0
96060786,158.0,284,8,0,0
99131997,158.0,260,14,0,0
99533995,158.0,300,4,0,0
97910544,158.0,284,8,0,0
98874695,158.0,272,11,0,0
98868737,158.0,248,17,0,0
99957166,158.0,296,5,0,0
98625305,157.5,275,10,0,0
96867228,157.5,267,12,0,0
99617505,157.5,299,4,0,0
99504976,157.5,247,17,0,0
98876382,157.5,179,34,0,0
95070148,157.5,283,8,0,0
99002099,157.5,299,4,0,0
92600233,157.5,299,4,0,0
98549440,157.5,267,12,0,0
99936795,157.5,267,12,0,0
99553471,157.5,251,16,0,0
99623523,157.5,255,15,0,0
99622403,157.5,291,6,0,0
99802772,157.5,303,3,0,0
95789492,157.5,307,2,0,0
99585150,157.5,255,15,0,0
98548619,157.5,239,19,0,0
98771584,157.5,231,21,0,0
98981577,157.5,295,5,0,0
95753484,157.5,251,16,0,0
98800334,157.5,267,12,0,0
99171163,157.5,271,11,0,0
99611062,157.5,299,4,0,0
98691025,157.5,271,11,0,0
99855991,157.5,255,15,0,0
99769342,157.5,255,15,0,0
98668542,157.5,287,7,0,0
98975292,157.5,299,4,0,0
98816223,157.5,275,10,0,0
98615201,157.5,259,14,0,0
98922464,157.5,275,10,0,0
98917263,157.5,263,13,0,0
91041788,157.5,147,42,0,0
98814140,157.5,263,13,0,0
99479201,157.5,299,4,0,0
97944098,157.5,251,16,0,0
98821242,157.5,255,15,0,0
99599380,157.5,255,15,0,0
99533910,157.5,299,4,0,0
98759125,157.5,235,20,0,0
99607775,157.5,299,4,0,0
99528032,157.5,299,4,0,0
99608234,157.5,299,4,0,0
99608520,157.5,299,4,0,0
98305098,157.5,311,1,0,0
98611273,157.5,275,10,0,0
99527689,157.5,299,4,0,0
99526991,157.5,299,4,0,0
99527393,157.5,299,4,0,0
99527217,157.5,299,4,0,0
96098658,157.5,235,20,0,0
99607952,157.5,299,4,0,0
98963500,157.5,295,5,0,0
99471483,157.5,255,15,0,0
99701390,157.5,255,15,0,0
99856205,157.5,271,11,0,0
99024545,157.5,311,1,0,0
98879635,157.5,231,21,0,0
99009372,157.5,299,4,0,0
98629125,157.5,275,10,0,0
97608940,157.5,279,9,0,0
97617722,157.5,195,30,0,0
99604735,157.5,251,16,0,0
99150934,157.5,243,18,0,0
92862308,157.5,267,12,0,0
98554641,157.5,279,9,0,0
98497190,157.5,303,3,0,0
99890059,157.5,311,1,0,0
99345973,157.5,299,4,0,0
99040491,157.5,299,4,0,0
99227432,157.5,287,7,0,0
99607056,157.5,255,15,0,0
98628812,157.5,275,10,0,0
98381873,157.5,279,9,0,0
98403458,157.5,251,16,0,0
99016305,157.5,235,20,0,0
96868440,157.0,238,19,0,0
98485633,157.0,258,14,0,0
98216179,157.0,186,32,0,0
98677438,157.0,250,16,0,0
99576122,157.0,278,9,0,0
98484082,157.0,274,10,0,0
99011334,157.0,266,12,0,0
98544246,157.0,278,9,0,0
97979531,157.0,246,17,0,0
99100070,157.0,258,14,0,0
97476103,157.0,310,1,0,0
99307522,157.0,274,10,0,0
99541295,157.0,258,14,0,0
98571655,157.0,254,15,0,0
96694428,157.0,218,24,0,0
99058277,157.0,294,5,0,0
98613114,157.0,66,62,0,0
96689800,157.0,198,29,0,0
98210725,157.0,294,5,0,0
98670532,157.0,226,22,0,0
99842066,157.0,282,8,0,0
99544685,157.0,246,17,0,0
99015475,157.0,306,2,0,0
99599492,157.0,178,34,0,0
98933212,157.0,266,12,0,0
98931396,157.0,282,8,0,0
98661064,157.0,250,16,0,0
99642354,157.0,238,19,0,0
99673757,157.0,242,18,0,0
98653181,157.0,190,31,0,0
99890536,157.0,178,34,0,0
99142060,157.0,238,19,0,0
98642985,157.0,274,10,0,0
98839111,157.0,186,32,0,0
99529713,157.0,258,14,0,0
97278500,157.0,226,22,0,0
99348196,157.0,262,13,0,0
98496651,157.0,290,6,0,0
96366373,157.0,226,22,0,0
98834853,157.0,190,31,0,0
99323468,157.0,258,14,0,0
99647068,157.0,274,10,0,0
98833340,157.0,190,31,0,0
99614922,157.0,270,11,0,0
98649492,156.5,273,10,0,0
92966855,156.5,293,5,0,0
99065391,156.5,265,12,0,0
99192853,156.5,209,26,0,0
99947101,156.5,237,19,0,0
98961053,156.5,185,32,0,0
97962056,156.5,237,19,0,0
98697359,156.5,277,9,0,0
88788710,156.5,241,18,0,0
98499408,156.5,209,26,0,0
98833185,156.5,273,10,0,0
96464614,156.5,237,19,0,0
99241012,156.5,257,14,0,0
98591203,156.5,229,21,0,0
98948782,156.5,281,8,0,0
97291944,156.5,245,17,0,0
99644600,156.5,245,17,0,0
88664037,156.5,281,8,0,0
99588953,156.5,221,23,0,0
99726287,156.5,237,19,0,0
99114374,156.5,285,7,0,0
98614301,156.5,245,17,0,0
98614931,156.5,273,10,0,0
98813144,156.5,265,12,0,0
99337986,156.5,257,14,0,0
98571432,156.5,245,17,0,0
98418785,156.5,281,8,0,0
99569422,156.5,273,10,0,0
99338871,156.5,249,16,0,0
99697385,156.5,257,14,0,0
97343541,156.5,277,9,0,0
98660717,156.5,265,12,0,0
99183262,156.5,265,12,0,0
99517137,156.5,229,21,0,0
98227902,156.5,269,11,0,0
99379903,156.5,273,10,0,0
94073672,156.5,209,26,0,0
99791926,156.5,249,16,0,0
99203213,156.5,253,15,0,0
96701857,156.5,273,10,0,0
99335245,156.5,257,14,0,0
98993780,156.5,281,8,0,0
99317245,156.5,237,19,0,0
98676351,156.5,197,29,0,0
99739677,156.5,301,3,0,0
99440785,156.5,281,8,0,0
99751985,156.5,241,18,0,0
97857624,156.5,209,26,0,0
98775385,156.5,289,6,0,0
99333913,156.5,265,12,0,0
98932796,156.5,237,19,0,0
99226958,156.5,253,15,0,0
99910054,156.5,257,14,0,0
98637699,156.5,261,13,0,0
98328989,156.5,185,32,0,0
88775543,156.0,296,4,0,0
99686972,156.0,252,15,0,0
98655702,156.0,256,14,0,0
98830659,156.0,260,13,0,0
99146382,156.0,244,17,0,0
99557057,156.0,256,14,0,0
98225479,156.0,268,11,0,0
98885103,156.0,260,13,0,0
99074666,156.0,288,6,0,0
97262324,156.0,260,13,0,0
99886331,156.0,256,14,0,0
99023571,156.0,252,15,0,0
98694824,156.0,212,25,0,0
98736133,156.0,268,11,0,0
99383145,156.0,256,14,0,0
98557662,156.0,256,14,0,0
98482389,156.0,248,16,0,0
98623820,156.0,256,14,0,0
98782363,156.0,268,11,0,0
99078587,156.0,196,29,0,0
99750204,156.0,256,14,0,0
99433841,156.0,256,14,0,0
98237659,156.0,268,11,0,0
94033453,156.0,268,11,0,0
99315848,156.0,256,14,0,0
99198553,156.0,240,18,0,0
99376317,156.0,256,14,0,0
99319173,156.0,256,14,0,0
99173352,156.0,256,14,0,0
98671619,156.0,232,20,0,0
98633631,156.0,240,18,0,0
99431340,156.0,256,14,0,0
98677516,156.0,280,8,0,0
99088994,156.0,268,11,0,0
98989974,156.0,260,13,0,0
99623274,156.0,296,4,0,0
99936754,156.0,256,14,0,0
99739791,156.0,248,16,0,0
99349870,156.0,256,14,0,0
99411574,156.0,256,14,0,0
99902879,156.0,264,12,0,0
99238156,156.0,256,14,0,0
99343257,156.0,256,14,0,0
98707410,156.0,216,24,0,0
98378864,156.0,288,6,0,0
98841793,156.0,280,8,0,0
99189446,156.0,252,15,0,0
99323060,156.0,240,18,0,0
99616750,156.0,248,16,0,0
98903451,156.0,256,14,0,0
99326215,156.0,256,14,0,0
99389304,156.0,256,14,0,0
99339846,156.0,256,14,0,0
99111048,156.0,252,15,0,0
99035067,156.0,256,14,0,0
99363129,156.0,256,14,0,0
99799474,156.0,256,14,0,0
99213300,156.0,256,14,0,0
97142191,156.0,236,19,0,0
99799862,156.0,256,14,0,0
98204380,156.0,204,27,0,0
99706498,156.0,272,10,0,0
98550104,156.0,256,14,0,0
99456637,156.0,256,14,0,0
99334323,156.0,256,14,0,0
99456286,156.0,208,26,0,0
98840824,156.0,280,8,0,0
98840341,156.0,288,6,0,0
97390905,156.0,268,11,0,0
97782106,156.0,248,16,0,0
99714761,156.0,256,14,0,0
98662602,156.0,284,7,0,0
97165776,156.0,276,9,0,0
98606010,156.0,248,16,0,0
99495151,156.0,224,22,0,0
99491534,156.0,224,22,0,0
96542928,156.0,264,12,0,0
98189594,156.0,252,15,0,0
99336458,156.0,256,14,0,0
99173490,156.0,256,14,0,0
99202978,156.0,256,14,0,0
98633007,156.0,276,9,0,0
99501301,156.0,288,6,0,0
97828748,156.0,276,9,0,0
99388021,156.0,256,14,0,0
99265997,155.5,251,15,0,0
98931042,155.5,223,22,0,0
98590746,155.5,227,21,0,0
98652063,155.5,283,7,0,0
99411983,155.5,239,18,0,0
96291720,155.5,223,22,0,0
98651496,155.5,291,5,0,0
99140031,155.5,247,16,0,0
99253275,155.5,271,10,0,0
98835110,155.5,287,6,0,0
99571107,155.5,283,7,0,0
99193536,155.5,271,10,0,0
98555088,155.5,239,18,0,0
99327290,155.5,255,14,0,0
98734857,155.5,291,5,0,0
99023453,155.5,263,12,0,0
98626868,155.5,203,27,0,0
98640697,155.5,219,23,0,0
98644787,155.5,111,50,0,0
98363932,155.5,255,14,0,0
99604485,155.5,215,24,0,0
99405529,155.5,199,28,0,0
94576068,155.5,287,6,0,0
99146268,155.5,263,12,0,0
98693396,155.5,251,15,0,0
99457605,155.5,275,9,0,0
98453226,155.5,199,28,0,0
98572004,155.5,247,16,0,0
99540130,155.5,251,15,0,0
98665261,155.5,247,16,0,0
98849491,155.5,155,39,0,0
99523428,155.5,251,15,0,0
95021746,155.5,259,13,0,0
99115584,155.5,255,14,0,0
98958979,155.5,223,22,0,0
98331832,155.5,247,16,0,0
98346753,155.5,279,8,0,0
98821101,155.5,271,10,0,0
98411768,155.5,279,8,0,0
97078326,155.5,207,26,0,0
98516236,155.5,259,13,0,0
98561867,155.5,223,22,0,0
99578119,155.5,191,30,0,0
99821776,155.5,267,11,0,0
99448044,155.5,287,6,0,0
97564786,155.5,227,21,0,0
98566492,155.5,255,14,0,0
97651538,155.5,263,12,0,0
97972138,155.5,251,15,0,0
99560551,155.5,291,5,0,0
99934620,155.5,307,1,0,0
97574229,155.5,247,16,0,0
98511086,155.5,283,7,0,0
99375282,155.5,267,11,0,0
98782035,155.5,239,18,0,0
98871974,155.5,271,10,0,0
98245835,155.5,279,8,0,0
96897291,155.0,298,3,0,0
99383401,155.0,274,9,0,0
99024977,155.0,274,9,0,0
98856800,155.0,254,14,0,0
98628856,155.0,254,14,0,0
96988837,155.0,282,7,0,0
97036791,155.0,258,13,0,0
99176407,155.0,282,7,0,0
95336634,155.0,222,22,0,0
98201861,155.0,250,15,0,0
98922705,155.0,262,12,0,0
94265235,155.0,242,17,0,0
98553249,155.0,266,11,0,0
98557762,155.0,250,15,0,0
96579454,155.0,262,12,0,0
99561881,155.0,274,9,0,0
97162561,155.0,266,11,0,0
98929834,155.0,222,22,0,0
99557011,155.0,294,4,0,0
84830140,155.0,302,2,0,0
98998023,155.0,274,9,0,0
97142967,155.0,254,14,0,0
97151348,155.0,274,9,0,0
94382283,155.0,254,14,0,0
96563422,155.0,262,12,0,0
94508750,155.0,202,27,0,0
99041415,155.0,198,28,0,0
99491191,155.0,278,8,0,0
99800856,155.0,254,14,0,0
98709494,155.0,258,13,0,0
97186932,155.0,250,15,0,0
99244113,155.0,182,32,0,0
93483717,155.0,254,14,0,0
98156697,155.0,262,12,0,0
99532979,155.0,278,8,0,0
99555921,155.0,302,2,0,0
98348742,155.0,266,11,0,0
99119984,155.0,282,7,0,0
98966310,155.0,210,25,0,0
89961431,155.0,266,11,0,0
98575216,155.0,234,19,0,0
99800122,155.0,270,10,0,0
12030146,155.0,254,14,0,0
98092581,155.0,262,12,0,0
93317644,155.0,294,4,0,0
54648234,155.0,278,8,0,0
99136922,155.0,278,8,0,0
96231994,155.0,290,5,0,0
99099892,155.0,254,14,0,0
98796723,155.0,282,7,0,0
99533161,155.0,258,13,0,0
99306674,155.0,298,3,0,0
98695876,155.0,238,18,0,0
99334367,155.0,262,12,0,0
98699516,155.0,234,19,0,0
97535915,155.0,282,7,0,0
99274332,155.0,274,9,0,0
99136626,155.0,306,1,0,0
98569095,155.0,250,15,0,0
99108045,155.0,206,26,0,0
97326628,155.0,230,20,0,0
98961445,155.0,254,14,0,0
99477410,155.0,250,15,0,0
89819433,155.0,242,17,0,0
95858801,155.0,286,6,0,0
99298330,155.0,242,17,0,0
98545251,155.0,242,17,0,0
98548173,154.5,265,11,0,0
98677855,154.5,245,16,0,0
99280838,154.5,265,11,0,0
99798372,154.5,277,8,0,0
91701479,154.5,293,4,0,0
95636150,154.5,293,4,0,0
99048041,154.5,237,18,0,0
99147089,154.5,253,14,0,0
99253540,154.5,269,10,0,0
98833147,154.5,253,14,0,0
95602622,154.5,281,7,0,0
98657740,154.5,285,6,0,0
99592959,154.5,273,9,0,0
98819307,154.5,269,10,0,0
99415195,154.5,281,7,0,0
96213315,154.5,257,13,0,0
97293344,154.5,245,16,0,0
99477931,154.5,277,8,0,0
98592456,154.5,241,17,0,0
99343616,154.5,257,13,0,0
98670339,154.5,245,16,0,0
98644136,154.5,285,6,0,0
98993391,154.5,253,14,0,0
86979845,154.5,253,14,0,0
99578019,154.5,237,18,0,0
99159271,154.5,225,21,0,0
98844905,154.5,277,8,0,0
99021103,154.5,265,11,0,0
98608145,154.5,257,13,0,0
96822117,154.5,261,12,0,0
99956729,154.5,253,14,0,0
98626788,154.5,257,13,0,0
99128311,154.5,265,11,0,0
99771346,154.5,233,19,0,0
98639287,154.5,261,12,0,0
99036945,154.5,281,7,0,0
98785059,154.5,257,13,0,0
96671168,154.5,301,2,0,0
99628773,154.5,269,10,0,0
99517769,154.5,193,29,0,0
98630496,154.5,257,13,0,0
99781337,154.5,273,9,0,0
98638254,154.5,253,14,0,0
99202328,154.5,277,8,0,0
94310819,154.5,253,14,0,0
98779136,154.5,225,21,0,0
98261427,154.5,245,16,0,0
99505445,154.5,269,10,0,0
99618073,154.5,297,3,0,0
97658587,154.5,241,17,0,0
96667145,154.5,265,11,0,0
97862151,154.5,189,30,0,0
99527785,154.0,256,13,0,0
98644480,154.0,268,10,0,0
99253127,154.0,268,10,0,0
99253163,154.0,268,10,0,0
99253181,154.0,268,10,0,0
98595330,154.0,296,3,0,0
99564664,154.0,284,6,0,0
98582715,154.0,280,7,0,0
98668841,154.0,272,9,0,0
97302589,154.0,196,28,0,0
98592677,154.0,292,4,0,0
98594547,154.0,296,3,0,0
98593989,154.0,296,3,0,0
98593858,154.0,296,3,0,0
98550063,154.0,248,15,0,0
99840344,154.0,236,18,0,0
98595293,154.0,296,3,0,0
97567523,154.0,232,19,0,0
98594671,154.0,296,3,0,0
98594888,154.0,296,3,0,0
98565174,154.0,260,12,0,0
98596134,154.0,296,3,0,0
99253131,154.0,268,10,0,0
99253495,154.0,268,10,0,0
99253139,154.0,268,10,0,0
98594947,154.0,296,3,0,0
98595587,154.0,296,3,0,0
98594322,154.0,296,3,0,0
98595360,154.0,296,3,0,0
98594278,154.0,296,3,0,0
92541008,154.0,248,15,0,0
99020204,154.0,272,9,0,0
98500599,154.0,276,8,0,0
99164924,154.0,236,18,0,0
98614956,154.0,276,8,0,0
96686520,154.0,280,7,0,0
95352989,154.0,216,23,0,0
98711933,154.0,244,16,0,0
99574988,154.0,264,11,0,0
99608884,154.0,296,3,0,0
99368511,154.0,228,20,0,0
99511977,154.0,256,13,0,0
99504923,154.0,256,13,0,0
99945522,154.0,236,18,0,0
98685476,154.0,240,17,0,0
99627740,154.0,284,6,0,0
99031154,154.0,248,15,0,0
99614101,154.0,280,7,0,0
98900337,154.0,272,9,0,0
99762523,154.0,248,15,0,0
99820650,154.0,260,12,0,0
98180992,154.0,228,20,0,0
99643756,154.0,268,10,0,0
99440898,154.0,208,25,0,0
96570282,154.0,252,14,0,0
98679496,154.0,296,3,0,0
99253195,154.0,268,10,0,0
98562341,154.0,276,8,0,0
98598070,154.0,296,3,0,0
99253262,154.0,268,10,0,0
99253251,154.0,268,10,0,0
